         23704100 function calls (23682054 primitive calls) in 86.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.001    0.000 __init__.py:247(u)
        1    0.006    0.006    0.008    0.008 __init__.py:25(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:25(get_projection_class)
       58    0.000    0.000    0.000    0.000 __init__.py:250(u_safe)
     1324    0.004    0.000    0.182    0.000 __init__.py:2501(_get_metadata)
      158    0.001    0.000    0.021    0.000 __init__.py:2506(activate)
        1    0.000    0.000    0.000    0.000 __init__.py:252(c_void_p)
     1117    0.002    0.000    0.003    0.000 __init__.py:2542(__getattr__)
        4    0.000    0.000    0.001    0.000 __init__.py:2548(from_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:257(c_bool)
      158    0.003    0.000    0.006    0.000 __init__.py:2587(insert_on)
        2    0.003    0.001    0.023    0.011 __init__.py:26(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
        1    0.000    0.000    0.001    0.001 __init__.py:2630(check_version_conflict)
        1    0.000    0.000    0.000    0.000 __init__.py:265(__init__)
        1    0.009    0.009    0.237    0.237 __init__.py:266(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:2673(EggInfoDistribution)
      290    0.001    0.000    0.192    0.001 __init__.py:2675(_reload_version)
        2    0.000    0.000    0.000    0.000 __init__.py:269(set_level)
        1    0.000    0.000    0.000    0.000 __init__.py:2693(DistInfoDistribution)
        1    0.007    0.007    0.068    0.068 __init__.py:27(<module>)
        1    0.013    0.013    0.059    0.059 __init__.py:271(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:273(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:276(YAMLObjectMetaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:2760(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:2784(Requirement)
        1    0.000    0.000    0.000    0.000 __init__.py:280(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:280(set_fileo)
       37    0.001    0.000    0.001    0.000 __init__.py:2837(_get_mro)
       31    0.000    0.000    0.000    0.000 __init__.py:2840(cls)
       37    0.000    0.000    0.001    0.000 __init__.py:2844(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:286(YAMLObject)
        1    0.000    0.000    0.000    0.000 __init__.py:287(add_metaclass)
        1    0.000    0.000    0.000    0.000 __init__.py:288(c_wchar_p)
        1    0.000    0.000    0.000    0.000 __init__.py:289(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:29(S3RegionInfo)
        1    0.000    0.000    0.000    0.000 __init__.py:29(deprecated)
        1    0.000    0.000    0.000    0.000 __init__.py:291(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:291(c_wchar)
        2    0.000    0.000    0.377    0.189 __init__.py:2912(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:2917(_initialize)
        1    0.000    0.000    0.377    0.377 __init__.py:2927(_initialize_master_working_set)
        2    0.000    0.000    0.000    0.000 __init__.py:294(loads)
      158    0.000    0.000    0.021    0.000 __init__.py:2952(<lambda>)
       26    0.000    0.000    0.000    0.000 __init__.py:297(report)
       11    0.045    0.004    0.168    0.015 __init__.py:3(<module>)
        1    0.004    0.004    0.007    0.007 __init__.py:30(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:308(wrap)
        1    0.012    0.012    0.017    0.017 __init__.py:31(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:31(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:314(ResolutionError)
    17/11    0.000    0.000    0.007    0.001 __init__.py:319(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:320(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:329(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:33(_deprecated)
       26    0.000    0.000    0.000    0.000 __init__.py:331(ge)
        1    0.000    0.000    0.000    0.000 __init__.py:332(OrderedDefaultdict)
        1    0.007    0.007    0.382    0.382 __init__.py:335(<module>)
      9/7    0.000    0.000    0.082    0.012 __init__.py:34(load_module)
        2    0.000    0.000    0.000    0.000 __init__.py:346(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:347(Formatter)
        1    0.000    0.000    0.000    0.000 __init__.py:349(_CountryNameDict)
        1    0.000    0.000    0.000    0.000 __init__.py:35(__sympy_debug)
        1    0.000    0.000    0.000    0.000 __init__.py:352(ContextualVersionConflict)
        2    0.000    0.000    0.000    0.000 __init__.py:356(_FuncPtr)
        1    0.000    0.000    0.000    0.000 __init__.py:357(is_platform_windows)
        1    0.001    0.001    0.001    0.001 __init__.py:36(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:36(AssertionState)
        1    0.000    0.000    0.000    0.000 __init__.py:365(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:367(__getattr__)
        1    0.034    0.034    1.981    1.981 __init__.py:37(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:372(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:374(_FixedOffset)
        2    0.000    0.000    0.000    0.000 __init__.py:379(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:38(_RouteClassAttributeToGetattr)
        1    0.000    0.000    0.000    0.000 __init__.py:385(PyDLL)
        6    0.000    0.000    0.000    0.000 __init__.py:391(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:392(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:392(bunch)
       20    0.000    0.000    0.000    0.000 __init__.py:398(__setattr__)
        6    0.017    0.003    0.101    0.017 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.002    0.002    0.003    0.003 __init__.py:40(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:403(register_loader_type)
        2    0.006    0.003    0.011    0.005 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:425(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:426(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:428(checkdep_ps_distiller)
        1    0.000    0.000    0.000    0.000 __init__.py:429(html)
        1    0.005    0.005    0.006    0.006 __init__.py:44(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:442(get_build_platform)
        2    0.007    0.003    0.021    0.011 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:469(checkdep_usetex)
        2    0.000    0.000    0.000    0.000 __init__.py:47(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:472(_get_mixins_)
        1    0.000    0.000    0.000    0.000 __init__.py:474(ConvergenceWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:478(DataDimensionalityWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:484(HTMLTemplate)
        9    0.000    0.000    0.000    0.000 __init__.py:49(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:490(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:491(CFunctionType)
        5    0.000    0.000    0.000    0.000 __init__.py:498(cast)
        8    0.055    0.007    1.330    0.166 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:50(TemplateError)
       17    0.000    0.000    0.000    0.000 __init__.py:50(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:503(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:512(TemplateDef)
       11    0.000    0.000    0.000    0.000 __init__.py:513(_get_home)
        2    0.000    0.000    0.000    0.000 __init__.py:519(_find_new_)
        2    0.006    0.003    0.017    0.009 __init__.py:52(<module>)
        1    0.007    0.007    0.012    0.012 __init__.py:54(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:54(get_projection_class)
        1    0.000    0.000    0.000    0.000 __init__.py:545(Filter)
        1    0.000    0.000    0.000    0.000 __init__.py:553(IMetadataProvider)
        1    0.004    0.004    0.006    0.006 __init__.py:56(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:566(_get_xdg_config_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:577(IResourceProvider)
        3    0.000    0.000    0.000    0.000 __init__.py:580(_get_xdg_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:582(Filterer)
       32    0.000    0.000    0.000    0.000 __init__.py:587(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:589(TemplateObject)
        5    0.000    0.000    0.012    0.002 __init__.py:594(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 __init__.py:599(TemplateObjectGetter)
        4    0.029    0.007    0.218    0.055 __init__.py:6(<module>)
       17    0.000    0.000    0.000    0.000 __init__.py:60(__call__)
        1    0.000    0.000    0.000    0.000 __init__.py:605(WorkingSet)
        1    0.000    0.000    0.254    0.254 __init__.py:608(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:61(DummyProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:612(_Empty)
        3    0.000    0.000    0.000    0.000 __init__.py:62(_is_descriptor)
        1    0.000    0.000    0.254    0.254 __init__.py:621(_build_master)
        1    0.010    0.010    0.101    0.101 __init__.py:623(<module>)
        2    0.000    0.000    0.006    0.003 __init__.py:629(_get_configdir)
        1    0.000    0.000    0.000    0.000 __init__.py:629(_removeHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:63(install)
        9    0.001    0.000    0.003    0.000 __init__.py:645(lex)
        9    0.000    0.000    0.000    0.000 __init__.py:646(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 __init__.py:65(init_logging)
        3    0.000    0.000    0.006    0.002 __init__.py:654(_get_cachedir)
        1    0.000    0.000    0.000    0.000 __init__.py:656(Handler)
        1    0.000    0.000    0.000    0.000 __init__.py:66(_decorate_class)
       36    0.001    0.000    0.356    0.010 __init__.py:663(add_entry)
        9    0.000    0.000    0.000    0.000 __init__.py:665(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:666(_decode_filesystem_path)
        1    0.000    0.000    0.000    0.000 __init__.py:673(_get_data_path)
        1    0.004    0.004    0.007    0.007 __init__.py:69(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:69(_TemplateContinue)
        9    0.000    0.000    0.000    0.000 __init__.py:694(createLock)
        2    0.010    0.005    0.039    0.019 __init__.py:7(<module>)
       19    0.000    0.000    0.000    0.000 __init__.py:70(_is_dunder)
        2    0.000    0.000    0.000    0.000 __init__.py:70(process_projection_requirements)
        1    0.027    0.027    0.135    0.135 __init__.py:71(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:71(ProcessError)
        9    0.000    0.000    0.005    0.001 __init__.py:71(search_function)
        3    0.000    0.000    0.000    0.000 __init__.py:716(_get_data_path_cached)
        2    0.000    0.000    0.000    0.000 __init__.py:717(setLevel)
      159    0.000    0.000    0.000    0.000 __init__.py:721(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:73(NullHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:73(_TemplateBreak)
        9    0.001    0.000    0.001    0.000 __init__.py:734(trim_lex)
      372    0.003    0.000    0.007    0.000 __init__.py:738(add)
        1    0.000    0.000    0.000    0.000 __init__.py:74(BufferTooShort)
        1    0.000    0.000    0.000    0.000 __init__.py:74(LazyImporter)
        8    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
       19    0.000    0.000    0.000    0.000 __init__.py:75(__init__)
        1    0.000    0.000    0.005    0.005 __init__.py:750(matplotlib_fname)
        5    0.000    0.000    0.000    0.000 __init__.py:764(setFormatter)
        1    0.000    0.000    0.000    0.000 __init__.py:77(TimeoutError)
       18    0.000    0.000    0.000    0.000 __init__.py:78(_is_sunder)
        1    0.004    0.004    0.008    0.008 __init__.py:8(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:80(AuthenticationError)
      222    0.000    0.000    0.001    0.000 __init__.py:803(find_position)
        9    0.000    0.000    0.005    0.001 __init__.py:815(parse)
        1    0.000    0.000    0.000    0.000 __init__.py:816(IntEnum)
        1    0.000    0.000    0.000    0.000 __init__.py:820(StreamHandler)
        7    0.000    0.000    0.000    0.000 __init__.py:827(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:84(Template)
        1    0.000    0.000    0.000    0.000 __init__.py:848(RcParams)
       16    0.000    0.000    0.000    0.000 __init__.py:85(_decorate_fun)
      250    0.000    0.000    0.000    0.000 __init__.py:857(<genexpr>)
       24    0.001    0.000    0.009    0.000 __init__.py:864(__init__)
     1032    0.002    0.000    0.020    0.000 __init__.py:868(__setitem__)
        1    0.012    0.012    0.020    0.020 __init__.py:87(<module>)
        1    0.007    0.007    0.008    0.008 __init__.py:88(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:88(Condition)
        1    0.000    0.000    0.000    0.000 __init__.py:88(PEP440Warning)
     6143    0.005    0.000    0.005    0.000 __init__.py:888(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:891(FileHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:895(__init__)
        5    0.013    0.003    0.543    0.109 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:9(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:912(update)
        1    0.008    0.008    0.028    0.028 __init__.py:93(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:937(_open)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_EnumDict)
  207/137    0.001    0.000    0.002    0.000 __init__.py:940(parse_expr)
        1    0.000    0.000    0.000    0.000 __init__.py:95(_SetuptoolsVersionMixin)
        9    0.000    0.000    0.005    0.001 __init__.py:95(__init__)
        1    0.000    0.000    0.021    0.021 __init__.py:950(subscribe)
      158    0.000    0.000    0.000    0.000 __init__.py:958(_added_new)
        1    0.000    0.000    0.012    0.012 __init__.py:961(rc_params)
        1    0.000    0.000    0.000    0.000 __init__.py:963(PlaceHolder)
        9    0.000    0.000    0.000    0.000 __init__.py:969(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:976(_ReqExtras)
       22    0.000    0.000    0.000    0.000 __init__.py:981(is_url)
        1    0.003    0.003    0.014    0.014 __init__.py:99(<module>)
       44    0.001    0.000    0.012    0.000 __init__.py:992(_open_file_or_url)
    14/10    0.000    0.000    0.001    0.000 __init__.py:993(parse_cond)
        1    0.000    0.000    0.000    0.000 __init__.py:996(Environment)
        1    0.000    0.000    0.000    0.000 __version__.py:1(<module>)
